model,reaction,lb,ub,subsystem,gpr
iML1515,FECRMR1,0.0,1000.0,,
iML1515,FECRMR2,0.0,1000.0,,
iML1515,FECRMR3,0.0,1000.0,,
iML1515,FECRMUtpp,0.0,1000.0,,
iML1515,FECRMabcpp,0.0,1000.0,,
iML1515,FECRMexs,0.0,1000.0,,
iML1515,FEENTERR1,0.0,1000.0,,
iML1515,FEENTERR2,0.0,1000.0,,
iML1515,FEENTERR3,0.0,1000.0,,
iML1515,FEENTERexs,0.0,1000.0,,
iML1515,FEENTERtex,0.0,1000.0,,
iML1515,FEOXAMR1,0.0,1000.0,,
iML1515,FEOXAMR2,0.0,1000.0,,
iML1515,FEOXAMUtpp,0.0,1000.0,,
iML1515,FEOXAMabcpp,0.0,1000.0,,
iML1515,FESD1s,0.0,1000.0,,
iML1515,FESD2s,0.0,1000.0,,
iML1515,FORCT,0.0,1000.0,,
iML1515,FORt2pp,0.0,1000.0,,
iML1515,FORtex,0.0,1000.0,,
iML1515,FORtppi,0.0,1000.0,,
iML1515,FRD2,0.0,1000.0,,
iML1515,FRD3,0.0,1000.0,,
iML1515,FRULYSK,0.0,1000.0,,
iML1515,FRULYSt2pp,0.0,1000.0,,
iML1515,FRUURt2rpp,0.0,1000.0,,
iML1515,FRUpts2pp,0.0,1000.0,,
iML1515,FRUptspp,0.0,1000.0,,
iML1515,FTHFLi,0.0,1000.0,,
iML1515,FUCtpp,0.0,1000.0,,
iML1515,FUM,0.0,1000.0,,
iML1515,FUSAtex,0.0,1000.0,,
iML1515,FUSAtpp,0.0,1000.0,,
iML1515,G1PACT,0.0,1000.0,,
iML1515,G1PPpp,0.0,1000.0,,
iML1515,G1PTT,0.0,1000.0,,
iML1515,G1SAT,0.0,1000.0,,
iML1515,G3PAT141,0.0,1000.0,,
iML1515,G3PAT160,0.0,1000.0,,
iML1515,G3PAT180,0.0,1000.0,,
iML1515,G3PD5,0.0,1000.0,,
iML1515,G3PEtex,0.0,1000.0,,
iML1515,G3PIabcpp,0.0,1000.0,,
iML1515,G3PItex,0.0,1000.0,,
iML1515,G3PSabcpp,0.0,1000.0,,
iML1515,G3PT,0.0,1000.0,,
iML1515,G6PDA,0.0,1000.0,,
iML1515,G6PDH2r,0.0,1000.0,,
iML1515,G6PP,0.0,1000.0,,
iML1515,G6Pt6_2pp,0.0,1000.0,,
iML1515,G6Ptex,0.0,1000.0,,
iML1515,GAL1Ptex,0.0,1000.0,,
iML1515,GALCTD,0.0,1000.0,,
iML1515,GALCTNLtex,0.0,1000.0,,
iML1515,GALCTNtex,0.0,1000.0,,
iML1515,GALM2pp,0.0,1000.0,,
iML1515,GALT1,0.0,1000.0,,
iML1515,GALTptspp,0.0,1000.0,,
iML1515,GALURt2rpp,0.0,1000.0,,
iML1515,GALURtex,0.0,1000.0,,
iML1515,GALabcpp,0.0,1000.0,,
iML1515,GALt2pp,0.0,1000.0,,
iML1515,GAM6Pt6_2pp,0.0,1000.0,,
iML1515,GAMptspp,0.0,1000.0,,
iML1515,GAMtex,0.0,1000.0,,
iML1515,GART,0.0,1000.0,,
iML1515,GBBTNtex,0.0,1000.0,,
iML1515,GDMANE,0.0,1000.0,,
iML1515,GDPMNP,0.0,1000.0,,
iML1515,GDPtex,0.0,1000.0,,
iML1515,GGGABAH,0.0,1000.0,,
iML1515,GHMT2r,0.0,1000.0,,
iML1515,GLCDpp,0.0,1000.0,,
iML1515,GLCP,0.0,1000.0,,
iML1515,GLCP2,0.0,1000.0,,
iML1515,GLCRAL,0.0,1000.0,,
iML1515,GLCRD,0.0,1000.0,,
iML1515,GLCRt2rpp,0.0,1000.0,,
iML1515,GLCS1,0.0,1000.0,,
iML1515,GLCTR1,0.0,1000.0,,
iML1515,GLCTR2,0.0,1000.0,,
iML1515,GLCTR3,0.0,1000.0,,
iML1515,GLCUR1Ptex,0.0,1000.0,,
iML1515,GLCURtex,0.0,1000.0,,
iML1515,GLDBRAN2,0.0,1000.0,,
iML1515,GLGC,0.0,1000.0,,
iML1515,GLNS,0.0,1000.0,,
iML1515,GLNtex,0.0,1000.0,,
iML1515,GLUCYS,0.0,1000.0,,
iML1515,GLUDC,0.0,1000.0,,
iML1515,GLUNpp,0.0,1000.0,,
iML1515,GLUPRT,0.0,1000.0,,
iML1515,GLUR,0.0,1000.0,,
iML1515,GLUSy,0.0,1000.0,,
iML1515,GLUTRS,0.0,1000.0,,
iML1515,GLUabcpp,0.0,1000.0,,
iML1515,GLUtex,0.0,1000.0,,
iML1515,GLXCL,0.0,1000.0,,
iML1515,GLYALDtex,0.0,1000.0,,
iML1515,GLYALDtpp,0.0,1000.0,,
iML1515,GLYBabcpp,0.0,1000.0,,
iML1515,GLYBt2pp,0.0,1000.0,,
iML1515,GLYBtex,0.0,1000.0,,
iML1515,GLYC3Pt6pp,0.0,1000.0,,
iML1515,GLYCAt2rpp,0.0,1000.0,,
iML1515,GLYCAtex,0.0,1000.0,,
iML1515,GLYCDx,0.0,1000.0,,
iML1515,GLYCK,0.0,1000.0,,
iML1515,GLYCK2,0.0,1000.0,,
iML1515,GLYCL,0.0,1000.0,,
iML1515,GLYCLTDx,0.0,1000.0,,
iML1515,GLYCLTt4pp,0.0,1000.0,,
iML1515,GLYCLTtex,0.0,1000.0,,
iML1515,GLYCTO2,0.0,1000.0,,
iML1515,GLYCTO3,0.0,1000.0,,
iML1515,GLYCTO4,0.0,1000.0,,
iML1515,GLYCtex,0.0,1000.0,,
iML1515,GLYK,0.0,1000.0,,
iML1515,GLYOX,0.0,1000.0,,
iML1515,GLYOX3,0.0,1000.0,,
iML1515,GLYt2pp,0.0,1000.0,,
iML1515,GLYt4pp,0.0,1000.0,,
iML1515,GMAND,0.0,1000.0,,
iML1515,GMHEPAT,0.0,1000.0,,
iML1515,GMHEPK,0.0,1000.0,,
iML1515,GMPR,0.0,1000.0,,
iML1515,GMPS2,0.0,1000.0,,
iML1515,GND,0.0,1000.0,,
iML1515,GP4GH,0.0,1000.0,,
iML1515,GPDDA1pp,0.0,1000.0,,
iML1515,GPDDA2,0.0,1000.0,,
iML1515,GPDDA3,0.0,1000.0,,
iML1515,GPDDA3pp,0.0,1000.0,,
iML1515,GPDDA4,0.0,1000.0,,
iML1515,GPDDA4pp,0.0,1000.0,,
iML1515,GPDDA5,0.0,1000.0,,
iML1515,GPDDA5pp,0.0,1000.0,,
iML1515,GRTT,0.0,1000.0,,
iML1515,GRXR,0.0,1000.0,,
iML1515,GSNK,0.0,1000.0,,
iML1515,GSPMDA,0.0,1000.0,,
iML1515,GTHOXtex,0.0,1000.0,,
iML1515,GTHOr,0.0,1000.0,,
iML1515,GTHRDabc2pp,0.0,1000.0,,
iML1515,GTHRDabcpp,0.0,1000.0,,
iML1515,GTHRDtex,0.0,1000.0,,
iML1515,GTHS,0.0,1000.0,,
iML1515,GTPCI,0.0,1000.0,,
iML1515,GTPCII2,0.0,1000.0,,
iML1515,GTPDPK,0.0,1000.0,,
iML1515,GTPHs,0.0,1000.0,,
iML1515,GTPtex,0.0,1000.0,,
iML1515,GUAPRT,0.0,1000.0,,
iML1515,GUAtex,0.0,1000.0,,
iML1515,GUAtpp,0.0,1000.0,,
iML1515,GUI1,0.0,1000.0,,
iML1515,GUI2,0.0,1000.0,,
iML1515,H2O2tex,0.0,1000.0,,
iML1515,H2Stex,0.0,1000.0,,
iML1515,H2tex,0.0,1000.0,,
iML1515,H2tpp,0.0,1000.0,,
iML1515,HACD4,0.0,1000.0,,
iML1515,HACD5,0.0,1000.0,,
iML1515,HACD7,0.0,1000.0,,
iML1515,HBZOPT,0.0,1000.0,,
iML1515,HCINNMt2rpp,0.0,1000.0,,
iML1515,HCYSMT,0.0,1000.0,,
iML1515,HCYSMT2,0.0,1000.0,,
iML1515,HDCEAtexi,0.0,1000.0,,
iML1515,HEMEOS,0.0,1000.0,,
iML1515,HEPT2,0.0,1000.0,,
iML1515,HEX4,0.0,1000.0,,
iML1515,HG2abcpp,0.0,1000.0,,
iML1515,HG2t3pp,0.0,1000.0,,
iML1515,HISTD,0.0,1000.0,,
iML1515,HISabcpp,0.0,1000.0,,
iML1515,HISt2rpp,0.0,1000.0,,
iML1515,HIStex,0.0,1000.0,,
iML1515,HMBS,0.0,1000.0,,
iML1515,HOPNTAL,0.0,1000.0,,
iML1515,HPPPNDO,0.0,1000.0,,
iML1515,HPPPNt2rpp,0.0,1000.0,,
iML1515,HPYRRx,0.0,1000.0,,
iML1515,HSK,0.0,1000.0,,
iML1515,HSST,0.0,1000.0,,
iML1515,HSTPT,0.0,1000.0,,
iML1515,HYD3pp,0.0,1000.0,,
iML1515,HYPOE,0.0,1000.0,,
iML1515,HYXNtex,0.0,1000.0,,
iML1515,Htex,0.0,1000.0,,
iML1515,I2FE2SR,0.0,1000.0,,
iML1515,I4FE4ST,0.0,1000.0,,
iML1515,ICHORS,0.0,1000.0,,
iML1515,ICYSDS,0.0,1000.0,,
iML1515,IDOND,0.0,1000.0,,
iML1515,IDOND2,0.0,1000.0,,
iML1515,IG3PS,0.0,1000.0,,
iML1515,IGPDH,0.0,1000.0,,
iML1515,IGPS,0.0,1000.0,,
iML1515,ILETA,0.0,1000.0,,
iML1515,ILEtex,0.0,1000.0,,
iML1515,IMPD,0.0,1000.0,,
iML1515,IMPtex,0.0,1000.0,,
iML1515,INDOLEt2pp,0.0,1000.0,,
iML1515,INSK,0.0,1000.0,,
iML1515,INStex,0.0,1000.0,,
iML1515,IPDPS,0.0,1000.0,,
iML1515,IPMD,0.0,1000.0,,
iML1515,IPPMIa,0.0,1000.0,,
iML1515,IPPMIb,0.0,1000.0,,
iML1515,IPPS,0.0,1000.0,,
iML1515,ISETACtex,0.0,1000.0,,
iML1515,KARA2,0.0,1000.0,,
iML1515,KDOPP,0.0,1000.0,,
iML1515,Kabcpp,0.0,1000.0,,
iML1515,Kt2pp,0.0,1000.0,,
iML1515,Kt3pp,0.0,1000.0,,
iML1515,Ktex,0.0,1000.0,,
iML1515,L_LACD3,0.0,1000.0,,
iML1515,LACZ,0.0,1000.0,,
iML1515,LALALGLUtex,0.0,1000.0,,
iML1515,LALALGLUtpp,0.0,1000.0,,
iML1515,LALDO3,0.0,1000.0,,
iML1515,LALGP,0.0,1000.0,,
iML1515,LCADi,0.0,1000.0,,
iML1515,LCTSt3ipp,0.0,1000.0,,
iML1515,LCTStex,0.0,1000.0,,
iML1515,LCTStpp,0.0,1000.0,,
iML1515,LDH_D2,0.0,1000.0,,
iML1515,LEUTAi,0.0,1000.0,,
iML1515,LEUTRS,0.0,1000.0,,
iML1515,LEUt2rpp,0.0,1000.0,,
iML1515,LGTHL,0.0,1000.0,,
iML1515,LIPACabcpp,0.0,1000.0,,
iML1515,LIPATPT,0.0,1000.0,,
iML1515,LIPAabcpp,0.0,1000.0,,
iML1515,LIPOCT,0.0,1000.0,,
iML1515,LIPOt2pp,0.0,1000.0,,
iML1515,LPLIPAL1A140pp,0.0,1000.0,,
iML1515,LPLIPAL1A141pp,0.0,1000.0,,
iML1515,LPLIPAL1A161pp,0.0,1000.0,,
iML1515,LPLIPAL1A181pp,0.0,1000.0,,
iML1515,LPLIPAL1E140pp,0.0,1000.0,,
iML1515,LPLIPAL1E141pp,0.0,1000.0,,
iML1515,LPLIPAL1E180pp,0.0,1000.0,,
iML1515,LPLIPAL1E181pp,0.0,1000.0,,
iML1515,LPLIPAL1G141pp,0.0,1000.0,,
iML1515,LPLIPAL1G161pp,0.0,1000.0,,
iML1515,LPLIPAL1G180pp,0.0,1000.0,,
iML1515,LPLIPAL1G181pp,0.0,1000.0,,
iML1515,LPLIPAL2A120,0.0,1000.0,,
iML1515,LPLIPAL2ATE120,0.0,1000.0,,
iML1515,LPLIPAL2ATE161,0.0,1000.0,,
iML1515,LPLIPAL2ATG141,0.0,1000.0,,
iML1515,LPLIPAL2ATG160,0.0,1000.0,,
iML1515,LPLIPAL2ATG161,0.0,1000.0,,
iML1515,LPLIPAL2E120,0.0,1000.0,,
iML1515,LPLIPAL2E141,0.0,1000.0,,
iML1515,LPLIPAL2E160,0.0,1000.0,,
iML1515,LPLIPAL2E161,0.0,1000.0,,
iML1515,LPLIPAL2E180,0.0,1000.0,,
iML1515,LPLIPAL2G140,0.0,1000.0,,
iML1515,LPLIPAL2G141,0.0,1000.0,,
iML1515,LYSTRS,0.0,1000.0,,
iML1515,LYSabcpp,0.0,1000.0,,
iML1515,LYStex,0.0,1000.0,,
iML1515,LYXt2pp,0.0,1000.0,,
iML1515,MACPD,0.0,1000.0,,
iML1515,MALCOAMT,0.0,1000.0,,
iML1515,MALS,0.0,1000.0,,
iML1515,MALTHXtexi,0.0,1000.0,,
iML1515,MALTPTtexi,0.0,1000.0,,
iML1515,MALTTRtexi,0.0,1000.0,,
iML1515,MALTTTRabcpp,0.0,1000.0,,
iML1515,MALTabcpp,0.0,1000.0,,
iML1515,MALt2_3pp,0.0,1000.0,,
iML1515,MALtex,0.0,1000.0,,
iML1515,MAN1PT2,0.0,1000.0,,
iML1515,MAN6Pt6_2pp,0.0,1000.0,,
iML1515,MAN6Ptex,0.0,1000.0,,
iML1515,MANPGH,0.0,1000.0,,
iML1515,MDDCP1pp,0.0,1000.0,,
iML1515,MDDCP2pp,0.0,1000.0,,
iML1515,MDDCP4pp,0.0,1000.0,,
iML1515,MDDCP5pp,0.0,1000.0,,
iML1515,MDDEP1pp,0.0,1000.0,,
iML1515,MDH2,0.0,1000.0,,
iML1515,MDH3,0.0,1000.0,,
iML1515,ME1,0.0,1000.0,,
iML1515,MECDPS,0.0,1000.0,,
iML1515,MELIBt3ipp,0.0,1000.0,,
iML1515,MEPCT,0.0,1000.0,,
iML1515,METAT,0.0,1000.0,,
iML1515,METDabcpp,0.0,1000.0,,
iML1515,METDtex,0.0,1000.0,,
iML1515,METSOX1tex,0.0,1000.0,,
iML1515,METTRS,0.0,1000.0,,
iML1515,METabcpp,0.0,1000.0,,
iML1515,MG2tex,0.0,1000.0,,
iML1515,MG2tpp,0.0,1000.0,,
iML1515,MG2uabcpp,0.0,1000.0,,
iML1515,MGSA,0.0,1000.0,,
iML1515,MINCYCtex,0.0,1000.0,,
iML1515,MINCYCtpp,0.0,1000.0,,
iML1515,MINOHPtexi,0.0,1000.0,,
iML1515,MLDCP1Bpp,0.0,1000.0,,
iML1515,MLDCP3App,0.0,1000.0,,
iML1515,MLDEP1pp,0.0,1000.0,,
iML1515,MLDEP2pp,0.0,1000.0,,
iML1515,MLTG1,0.0,1000.0,,
iML1515,MLTG2,0.0,1000.0,,
iML1515,MLTG5,0.0,1000.0,,
iML1515,MLTGY3pp,0.0,1000.0,,
iML1515,MLTP1,0.0,1000.0,,
iML1515,MMCD,0.0,1000.0,,
iML1515,MMETtex,0.0,1000.0,,
iML1515,MMM,0.0,1000.0,,
iML1515,MN2t3pp,0.0,1000.0,,
iML1515,MN2tpp,0.0,1000.0,,
iML1515,MNLptspp,0.0,1000.0,,
iML1515,MNLtex,0.0,1000.0,,
iML1515,MNt2pp,0.0,1000.0,,
iML1515,MNtex,0.0,1000.0,,
iML1515,MOADSUx,0.0,1000.0,,
iML1515,MOAT,0.0,1000.0,,
iML1515,MOAT3C,0.0,1000.0,,
iML1515,MOBDtex,0.0,1000.0,,
iML1515,MOGDS,0.0,1000.0,,
iML1515,MOHMT,0.0,1000.0,,
iML1515,MOX,0.0,1000.0,,
iML1515,MPTG,0.0,1000.0,,
iML1515,MPTG2,0.0,1000.0,,
iML1515,MPTSS,0.0,1000.0,,
iML1515,MSAR,0.0,1000.0,,
iML1515,MSO3abcpp,0.0,1000.0,,
iML1515,MTAN,0.0,1000.0,,
iML1515,MTHFR2,0.0,1000.0,,
iML1515,N2Otpp,0.0,1000.0,,
iML1515,NACODA,0.0,1000.0,,
iML1515,NACtex,0.0,1000.0,,
iML1515,NADH16pp,0.0,1000.0,,
iML1515,NADH17pp,0.0,1000.0,,
iML1515,NADH18pp,0.0,1000.0,,
iML1515,NADH5,0.0,1000.0,,
iML1515,NADH9,0.0,1000.0,,
iML1515,NADK,0.0,1000.0,,
iML1515,NADTRHD,0.0,1000.0,,
iML1515,NAt3_2pp,0.0,1000.0,,
iML1515,NDPK1,0.0,1000.0,,
iML1515,NDPK2,0.0,1000.0,,
iML1515,NDPK3,0.0,1000.0,,
iML1515,NDPK5,0.0,1000.0,,
iML1515,NDPK6,0.0,1000.0,,
iML1515,NH4tpp,0.0,1000.0,,
iML1515,NI2t3pp,0.0,1000.0,,
iML1515,NI2tpp,0.0,1000.0,,
iML1515,NI2uabcpp,0.0,1000.0,,
iML1515,NMNDA,0.0,1000.0,,
iML1515,NMNN,0.0,1000.0,,
iML1515,NMNPtpp,0.0,1000.0,,
iML1515,NNAM,0.0,1000.0,,
iML1515,NNATr,0.0,1000.0,,
iML1515,NO3R1bpp,0.0,1000.0,,
iML1515,NO3R2pp,0.0,1000.0,,
iML1515,NO3tex,0.0,1000.0,,
iML1515,NOtex,0.0,1000.0,,
iML1515,NOtpp,0.0,1000.0,,
iML1515,NTD10,0.0,1000.0,,
iML1515,NTD10pp,0.0,1000.0,,
iML1515,NTD11pp,0.0,1000.0,,
iML1515,NTD2,0.0,1000.0,,
iML1515,NTD4,0.0,1000.0,,
iML1515,NTD4pp,0.0,1000.0,,
iML1515,NTD5,0.0,1000.0,,
iML1515,NTD6,0.0,1000.0,,
iML1515,NTD6pp,0.0,1000.0,,
iML1515,NTD7,0.0,1000.0,,
iML1515,NTD7pp,0.0,1000.0,,
iML1515,NTD8,0.0,1000.0,,
iML1515,NTD8pp,0.0,1000.0,,
iML1515,NTD9,0.0,1000.0,,
iML1515,NTD9pp,0.0,1000.0,,
iML1515,NTP1,0.0,1000.0,,
iML1515,NTP10,0.0,1000.0,,
iML1515,NTP3pp,0.0,1000.0,,
iML1515,NTP5,0.0,1000.0,,
iML1515,NTPP1,0.0,1000.0,,
iML1515,NTPP3,0.0,1000.0,,
iML1515,NTPP6,0.0,1000.0,,
iML1515,NTPP7,0.0,1000.0,,
iML1515,NTPP8,0.0,1000.0,,
iML1515,NTPTP1,0.0,1000.0,,
iML1515,NTPTP2,0.0,1000.0,,
iML1515,NTRIR2x,0.0,1000.0,,
iML1515,NTRIR4pp,0.0,1000.0,,
iML1515,O16A4COLIPAabctex,0.0,1000.0,,
iML1515,O16AP1pp,0.0,1000.0,,
iML1515,O16GLCT1,0.0,1000.0,,
iML1515,OBTFL,0.0,1000.0,,
iML1515,OCDCEAtexi,0.0,1000.0,,
iML1515,OCTDPS,0.0,1000.0,,
iML1515,OHPHM,0.0,1000.0,,
iML1515,OMCDC,0.0,1000.0,,
iML1515,OMMBLHX,0.0,1000.0,,
iML1515,OMMBLHX3,0.0,1000.0,,
iML1515,OMPHHX,0.0,1000.0,,
iML1515,OMPHHX3,0.0,1000.0,,
iML1515,OP4ENH,0.0,1000.0,,
iML1515,OPHBDC,0.0,1000.0,,
iML1515,OPHHX,0.0,1000.0,,
iML1515,OPMEACPS,0.0,1000.0,,
iML1515,ORNDC,0.0,1000.0,,
iML1515,ORNabcpp,0.0,1000.0,,
iML1515,ORNtex,0.0,1000.0,,
iML1515,OROTt2_2pp,0.0,1000.0,,
iML1515,OROTtex,0.0,1000.0,,
iML1515,OXCOAHDH,0.0,1000.0,,
iML1515,OXDHCOAT,0.0,1000.0,,
iML1515,P5CD,0.0,1000.0,,
iML1515,P5CR,0.0,1000.0,,
iML1515,PA141abcpp,0.0,1000.0,,
iML1515,PA161abcpp,0.0,1000.0,,
iML1515,PACALDt2rpp,0.0,1000.0,,
iML1515,PACALDtex,0.0,1000.0,,
iML1515,PACCOAE,0.0,1000.0,,
iML1515,PANTS,0.0,1000.0,,
iML1515,PAPA120pp,0.0,1000.0,,
iML1515,PAPA140,0.0,1000.0,,
iML1515,PAPA140pp,0.0,1000.0,,
iML1515,PAPA141pp,0.0,1000.0,,
iML1515,PAPA160,0.0,1000.0,,
iML1515,PAPA180,0.0,1000.0,,
iML1515,PAPA180pp,0.0,1000.0,,
iML1515,PAPA181pp,0.0,1000.0,,
iML1515,PAPSR,0.0,1000.0,,
iML1515,PDE1,0.0,1000.0,,
iML1515,PDE4,0.0,1000.0,,
iML1515,PDX5PO2,0.0,1000.0,,
iML1515,PDX5PS,0.0,1000.0,,
iML1515,PE141abcpp,0.0,1000.0,,
iML1515,PE160abcpp,0.0,1000.0,,
iML1515,PE161abcpp,0.0,1000.0,,
iML1515,PEAMNtex,0.0,1000.0,,
iML1515,PETNT181pp,0.0,1000.0,,
iML1515,PFK,0.0,1000.0,,
iML1515,PG120abcpp,0.0,1000.0,,
iML1515,PG140abcpp,0.0,1000.0,,
iML1515,PG161abcpp,0.0,1000.0,,
iML1515,PG181abcpp,0.0,1000.0,,
iML1515,PGAMT,0.0,1000.0,,
iML1515,PGCD,0.0,1000.0,,
iML1515,PGI,0.0,1000.0,,
iML1515,PGL,0.0,1000.0,,
iML1515,PGLYCP,0.0,1000.0,,
iML1515,PGP160abcpp,0.0,1000.0,,
iML1515,PGP161abcpp,0.0,1000.0,,
iML1515,PGP180abcpp,0.0,1000.0,,
iML1515,PGP181abcpp,0.0,1000.0,,
iML1515,PGPP120pp,0.0,1000.0,,
iML1515,PGPP140,0.0,1000.0,,
iML1515,PGPP140pp,0.0,1000.0,,
iML1515,PGPP141pp,0.0,1000.0,,
iML1515,PGPP160,0.0,1000.0,,
iML1515,PGPP161,0.0,1000.0,,
iML1515,PGPP161pp,0.0,1000.0,,
iML1515,PGPP180,0.0,1000.0,,
iML1515,PGSA140,0.0,1000.0,,
iML1515,PGSA141,0.0,1000.0,,
iML1515,PGSA160,0.0,1000.0,,
iML1515,PGSA181,0.0,1000.0,,
iML1515,PHEMEtiex,0.0,1000.0,,
iML1515,PHETA1,0.0,1000.0,,
iML1515,PHYTSpp,0.0,1000.0,,
iML1515,PItex,0.0,1000.0,,
iML1515,PIuabcpp,0.0,1000.0,,
iML1515,PLIPA1A120pp,0.0,1000.0,,
iML1515,PLIPA1E120pp,0.0,1000.0,,
iML1515,PLIPA1E140pp,0.0,1000.0,,
iML1515,PLIPA1E160pp,0.0,1000.0,,
iML1515,PLIPA1G140pp,0.0,1000.0,,
iML1515,PLIPA1G141pp,0.0,1000.0,,
iML1515,PLIPA1G180pp,0.0,1000.0,,
iML1515,PLIPA1G181pp,0.0,1000.0,,
iML1515,PLIPA2A120pp,0.0,1000.0,,
iML1515,PLIPA2A140pp,0.0,1000.0,,
iML1515,PLIPA2A141pp,0.0,1000.0,,
iML1515,PLIPA2A161pp,0.0,1000.0,,
iML1515,PLIPA2A180pp,0.0,1000.0,,
iML1515,PLIPA2A181pp,0.0,1000.0,,
iML1515,PLIPA2E160pp,0.0,1000.0,,
iML1515,PLIPA2E161pp,0.0,1000.0,,
iML1515,PLIPA2E180pp,0.0,1000.0,,
iML1515,PLIPA2G120pp,0.0,1000.0,,
iML1515,PLIPA2G140pp,0.0,1000.0,,
iML1515,PLIPA2G161pp,0.0,1000.0,,
iML1515,PMDPHT,0.0,1000.0,,
iML1515,PMEACPE,0.0,1000.0,,
iML1515,PNTK,0.0,1000.0,,
iML1515,PNTOt4pp,0.0,1000.0,,
iML1515,POAACR,0.0,1000.0,,
iML1515,POR5,0.0,1000.0,,
iML1515,POX,0.0,1000.0,,
iML1515,PPALtex,0.0,1000.0,,
iML1515,PPALtpp,0.0,1000.0,,
iML1515,PPBNGS,0.0,1000.0,,
iML1515,PPC,0.0,1000.0,,
iML1515,PPCDC,0.0,1000.0,,
iML1515,PPCK,0.0,1000.0,,
iML1515,PPCSCT,0.0,1000.0,,
iML1515,PPK2,0.0,1000.0,,
iML1515,PPK,0.0,1000.0,,
iML1515,PPNDH,0.0,1000.0,,
iML1515,PPPGO3,0.0,1000.0,,
iML1515,PPPNDO,0.0,1000.0,,
iML1515,PPPNtex,0.0,1000.0,,
iML1515,PPS,0.0,1000.0,,
iML1515,PRAGSr,0.0,1000.0,,
iML1515,PRAIS,0.0,1000.0,,
iML1515,PRAIi,0.0,1000.0,,
iML1515,PRATPP,0.0,1000.0,,
iML1515,PRFGS,0.0,1000.0,,
iML1515,PROGLYabcpp,0.0,1000.0,,
iML1515,PROGLYtex,0.0,1000.0,,
iML1515,PROtex,0.0,1000.0,,
iML1515,PSCLYSt2pp,0.0,1000.0,,
iML1515,PSCVT,0.0,1000.0,,
iML1515,PSD120,0.0,1000.0,,
iML1515,PSD160,0.0,1000.0,,
iML1515,PSD181,0.0,1000.0,,
iML1515,PSERT,0.0,1000.0,,
iML1515,PSP_L,0.0,1000.0,,
iML1515,PSSA140,0.0,1000.0,,
iML1515,PSSA160,0.0,1000.0,,
iML1515,PSSA180,0.0,1000.0,,
iML1515,PSSA181,0.0,1000.0,,
iML1515,PTA2,0.0,1000.0,,
iML1515,PTAr,0.0,1000.0,,
iML1515,PTHRpp,0.0,1000.0,,
iML1515,PTRCORNt7pp,0.0,1000.0,,
iML1515,PTRCabcpp,0.0,1000.0,,
iML1515,PUNP1,0.0,1000.0,,
iML1515,PUNP3,0.0,1000.0,,
iML1515,PUNP4,0.0,1000.0,,
iML1515,PUNP5,0.0,1000.0,,
iML1515,PYDXNtex,0.0,1000.0,,
iML1515,PYDXtex,0.0,1000.0,,
iML1515,PYK,0.0,1000.0,,
iML1515,PYNP2r,0.0,1000.0,,
iML1515,PYRt2rpp,0.0,1000.0,,
iML1515,QMO2,0.0,1000.0,,
iML1515,QMO3,0.0,1000.0,,
iML1515,QUIN2tex,0.0,1000.0,,
iML1515,QUIN2tpp,0.0,1000.0,,
iML1515,R15BPK,0.0,1000.0,,
iML1515,R1PK,0.0,1000.0,,
iML1515,R5PP,0.0,1000.0,,
iML1515,R5Ptex,0.0,1000.0,,
iML1515,RBFK,0.0,1000.0,,
iML1515,RBK,0.0,1000.0,,
iML1515,RBK_L1,0.0,1000.0,,
iML1515,RBP4E,0.0,1000.0,,
iML1515,RFAMPtex,0.0,1000.0,,
iML1515,RFAMPtpp,0.0,1000.0,,
iML1515,RHCCE,0.0,1000.0,,
iML1515,RIBabcpp,0.0,1000.0,,
iML1515,RIBtex,0.0,1000.0,,
iML1515,RMK,0.0,1000.0,,
iML1515,RNDR1b,0.0,1000.0,,
iML1515,RNDR2,0.0,1000.0,,
iML1515,RNDR2b,0.0,1000.0,,
iML1515,RNDR3,0.0,1000.0,,
iML1515,RNDR3b,0.0,1000.0,,
iML1515,RNDR4b,0.0,1000.0,,
iML1515,RNTR1c2,0.0,1000.0,,
iML1515,RNTR2c2,0.0,1000.0,,
iML1515,RNTR4c2,0.0,1000.0,,
iML1515,RPI,0.0,1000.0,,
iML1515,S2FE2SS2,0.0,1000.0,,
iML1515,S2FE2ST,0.0,1000.0,,
iML1515,S4FE4ST,0.0,1000.0,,
iML1515,SADH,0.0,1000.0,,
iML1515,SBTPD,0.0,1000.0,,
iML1515,SCYSDS,0.0,1000.0,,
iML1515,SDPTA,0.0,1000.0,,
iML1515,SELGTHR,0.0,1000.0,,
iML1515,SELGTHR2,0.0,1000.0,,
iML1515,SELGTHR3,0.0,1000.0,,
iML1515,SELNPS,0.0,1000.0,,
iML1515,SELtex,0.0,1000.0,,
iML1515,SELtpp,0.0,1000.0,,
iML1515,SERASr,0.0,1000.0,,
iML1515,SERAT,0.0,1000.0,,
iML1515,SERD_L,0.0,1000.0,,
iML1515,SERtex,0.0,1000.0,,
iML1515,SFGTHi,0.0,1000.0,,
iML1515,SHCHF,0.0,1000.0,,
iML1515,SHK3Dr,0.0,1000.0,,
iML1515,SHSL1,0.0,1000.0,,
iML1515,SKMt2pp,0.0,1000.0,,
iML1515,SLNTtex,0.0,1000.0,,
iML1515,SLNTtpp,0.0,1000.0,,
iML1515,SO2tex,0.0,1000.0,,
